fdc_id,food_name,wweia_category,wweia_category_description,food_group,meal_tags,serving_grams,calories,protein_g,carbohydrate_g,fat_g,fiber_g,sugars_g,sodium_mg,saturated_fat_g,vegetarian,vegan,minimally_processed,source
2709568,Fufu,6418,Other starchy vegetables,vegetable,"dinner,lunch",110.0,182.6,1.6,36.9,3.3,3.4,1.2,157.3,0.9,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709830,"Greek Salad, no dressing",3104,Vegetable dishes,vegetable,"dinner,lunch",110.0,52.8,3.0,4.8,2.5,1.6,1.6,270.6,0.9,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2710040,Green bean casserole,3104,Vegetable dishes,vegetable,"dinner,lunch",110.0,61.6,2.2,7.8,2.4,2.1,2.2,347.6,0.6,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709855,"Green beans, NS as to form, cooked",6412,String beans,vegetable,"dinner,lunch",110.0,60.5,1.7,6.3,3.2,2.6,2.0,224.4,0.8,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709864,"Green beans, canned, cooked with butter or margarine",6412,String beans,vegetable,"dinner,lunch",110.0,47.3,1.1,4.4,2.8,2.0,1.4,320.1,1.1,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709863,"Green beans, canned, cooked with oil",6412,String beans,vegetable,"dinner,lunch",110.0,55.0,1.1,4.4,3.6,2.0,1.4,301.4,0.5,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709858,"Green beans, canned, cooked, fat added, NS as to fat type",6412,String beans,vegetable,"dinner,lunch",110.0,50.6,1.1,4.4,3.2,2.0,1.4,310.2,0.8,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709854,"Green beans, canned, cooked, no added fat",6412,String beans,vegetable,"dinner,lunch",110.0,26.4,1.1,4.5,0.4,2.1,1.4,310.2,0.1,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709868,"Green beans, canned, reduced sodium, cooked with butter or margarine",6412,String beans,vegetable,"dinner,lunch",110.0,45.1,1.2,4.6,2.9,2.0,0.8,20.9,1.2,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709867,"Green beans, canned, reduced sodium, cooked with oil",6412,String beans,vegetable,"dinner,lunch",110.0,52.8,1.2,4.6,3.7,2.0,0.8,2.2,0.5,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709866,"Green beans, canned, reduced sodium, cooked, fat added, NS as to fat type",6412,String beans,vegetable,"dinner,lunch",110.0,48.4,1.2,4.6,3.3,2.0,0.8,12.1,0.8,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709865,"Green beans, canned, reduced sodium, cooked, no added fat",6412,String beans,vegetable,"dinner,lunch",110.0,24.2,1.2,4.8,0.5,2.1,0.9,2.2,0.1,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709851,"Green beans, cooked, from restaurant",6412,String beans,vegetable,"dinner,lunch",110.0,85.8,2.2,8.1,5.1,3.3,2.5,226.6,1.3,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709860,"Green beans, fresh, cooked with butter or margarine",6412,String beans,vegetable,"dinner,lunch",110.0,67.1,2.2,8.2,2.8,3.3,2.6,148.5,1.1,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709859,"Green beans, fresh, cooked with oil",6412,String beans,vegetable,"dinner,lunch",110.0,74.8,2.2,8.2,3.6,3.3,2.6,128.7,0.5,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709856,"Green beans, fresh, cooked, fat added, NS as to fat type",6412,String beans,vegetable,"dinner,lunch",110.0,70.4,2.2,8.2,3.2,3.3,2.6,138.6,0.8,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709852,"Green beans, fresh, cooked, no added fat",6412,String beans,vegetable,"dinner,lunch",110.0,46.2,2.3,8.5,0.3,3.4,2.7,133.1,0.1,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709862,"Green beans, frozen, cooked with butter or margarine",6412,String beans,vegetable,"dinner,lunch",110.0,51.7,1.6,6.9,2.6,3.2,2.0,144.1,1.1,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709861,"Green beans, frozen, cooked with oil",6412,String beans,vegetable,"dinner,lunch",110.0,58.3,1.6,6.9,3.4,3.2,2.0,124.3,0.5,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709857,"Green beans, frozen, cooked, fat added, NS as to fat type",6412,String beans,vegetable,"dinner,lunch",110.0,55.0,1.6,6.9,3.0,3.2,2.0,134.2,0.8,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709853,"Green beans, frozen, cooked, no added fat",6412,String beans,vegetable,"dinner,lunch",110.0,30.8,1.6,7.1,0.2,3.3,2.1,128.7,0.0,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709769,"Green beans, raw",6412,String beans,vegetable,"dinner,lunch",110.0,44.0,2.2,8.2,0.3,3.3,2.6,0.0,0.1,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709962,"Green peas, NS as to form, cooked",6418,Other starchy vegetables,vegetable,"dinner,lunch",110.0,107.8,5.5,15.2,3.1,4.8,4.7,210.1,0.8,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709971,"Green peas, canned, cooked with butter or margarine",6418,Other starchy vegetables,vegetable,"dinner,lunch",110.0,94.6,4.8,12.1,3.3,5.3,3.2,310.2,1.2,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709970,"Green peas, canned, cooked with oil",6418,Other starchy vegetables,vegetable,"dinner,lunch",110.0,101.2,4.8,12.1,4.1,5.3,3.2,291.5,0.6,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709965,"Green peas, canned, cooked, fat added, NS as to fat type",6418,Other starchy vegetables,vegetable,"dinner,lunch",110.0,97.9,4.8,12.1,3.7,5.3,3.2,301.4,0.9,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709961,"Green peas, canned, cooked, no added fat",6418,Other starchy vegetables,vegetable,"dinner,lunch",110.0,74.8,4.9,12.5,0.9,5.4,3.3,300.3,0.2,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709975,"Green peas, canned, reduced sodium, cooked with butter or margarine",6418,Other starchy vegetables,vegetable,"dinner,lunch",110.0,97.9,4.3,13.0,3.4,4.4,4.3,35.2,1.4,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709974,"Green peas, canned, reduced sodium, cooked with oil",6418,Other starchy vegetables,vegetable,"dinner,lunch",110.0,106.7,4.3,13.0,4.4,4.4,4.3,12.1,0.6,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709973,"Green peas, canned, reduced sodium, cooked, fat added, NS as to fat type",6418,Other starchy vegetables,vegetable,"dinner,lunch",110.0,102.3,4.3,13.0,3.9,4.4,4.3,24.2,1.0,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709972,"Green peas, canned, reduced sodium, cooked, no added fat",6418,Other starchy vegetables,vegetable,"dinner,lunch",110.0,72.6,4.4,13.4,0.4,4.5,4.4,12.1,0.1,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709958,"Green peas, cooked, from restaurant",6418,Other starchy vegetables,vegetable,"dinner,lunch",110.0,130.9,5.9,15.7,5.2,6.2,6.2,232.1,1.3,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709967,"Green peas, fresh, cooked with butter or margarine",6418,Other starchy vegetables,vegetable,"dinner,lunch",110.0,112.2,6.0,16.0,2.9,6.3,6.3,154.0,1.2,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709966,"Green peas, fresh, cooked with oil",6418,Other starchy vegetables,vegetable,"dinner,lunch",110.0,119.9,6.0,16.0,3.8,6.3,6.3,134.2,0.5,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709963,"Green peas, fresh, cooked, fat added, NS as to fat type",6418,Other starchy vegetables,vegetable,"dinner,lunch",110.0,116.6,6.0,16.0,3.4,6.3,6.3,144.1,0.8,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709959,"Green peas, fresh, cooked, no added fat",6418,Other starchy vegetables,vegetable,"dinner,lunch",110.0,92.4,6.2,16.5,0.5,6.5,6.5,138.6,0.1,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709969,"Green peas, frozen, cooked with butter or margarine",6418,Other starchy vegetables,vegetable,"dinner,lunch",110.0,104.5,5.5,15.2,2.7,4.8,4.7,218.9,1.1,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709968,"Green peas, frozen, cooked with oil",6418,Other starchy vegetables,vegetable,"dinner,lunch",110.0,112.2,5.5,15.2,3.5,4.8,4.7,200.2,0.5,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709964,"Green peas, frozen, cooked, fat added, NS as to fat type",6418,Other starchy vegetables,vegetable,"dinner,lunch",110.0,107.8,5.5,15.2,3.1,4.8,4.7,210.1,0.8,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709960,"Green peas, frozen, cooked, no added fat",6418,Other starchy vegetables,vegetable,"dinner,lunch",110.0,85.8,5.7,15.6,0.3,5.0,4.8,206.8,0.1,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709797,"Green peas, raw",6418,Other starchy vegetables,vegetable,"dinner,lunch",110.0,89.1,6.0,15.9,0.4,6.3,6.2,5.5,0.1,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2710139,"Green plantain with cracklings, Puerto Rican style",6418,Other starchy vegetables,vegetable,"dinner,lunch",110.0,393.8,14.5,29.7,25.1,1.5,16.3,383.9,6.1,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2706759,Greens with ham or pork,6411,Other dark green vegetables,vegetable,"dinner,lunch",110.0,51.7,5.4,5.1,1.6,4.0,0.9,407.0,0.3,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709595,"Greens, NS as to form, cooked",6411,Other dark green vegetables,vegetable,"dinner,lunch",110.0,63.8,3.2,5.5,3.7,4.5,0.8,179.3,0.8,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709598,"Greens, canned, cooked",6411,Other dark green vegetables,vegetable,"dinner,lunch",110.0,45.1,1.5,3.0,3.1,1.4,0.5,368.5,0.8,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709596,"Greens, fresh, cooked, fat added",6411,Other dark green vegetables,vegetable,"dinner,lunch",110.0,63.8,3.2,5.5,3.7,4.5,0.8,179.3,0.8,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709593,"Greens, fresh, cooked, no added fat",6411,Other dark green vegetables,vegetable,"dinner,lunch",110.0,40.7,3.3,5.7,1.1,4.6,0.8,174.9,0.1,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709597,"Greens, frozen, cooked, fat added",6411,Other dark green vegetables,vegetable,"dinner,lunch",110.0,64.9,3.1,6.1,3.6,2.9,0.8,165.0,0.8,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709594,"Greens, frozen, cooked, no added fat",6411,Other dark green vegetables,vegetable,"dinner,lunch",110.0,40.7,3.2,6.3,0.8,3.0,0.9,160.6,0.1,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2710037,"Jai, Monk's Food",6420,Other vegetables and combinations,vegetable,"dinner,lunch",110.0,66.0,4.7,8.5,2.0,1.9,1.3,30.8,0.3,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709787,"Jicama, raw",6420,Other vegetables and combinations,vegetable,"dinner,lunch",110.0,41.8,0.8,9.7,0.1,5.4,2.0,4.4,0.0,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709602,"Kale, NS as to form, cooked",6411,Other dark green vegetables,vegetable,"dinner,lunch",110.0,75.9,3.4,5.1,4.7,4.7,0.9,203.5,1.0,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709603,"Kale, fresh, cooked, fat added",6411,Other dark green vegetables,vegetable,"dinner,lunch",110.0,75.9,3.4,5.1,4.7,4.7,0.9,203.5,1.0,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709600,"Kale, fresh, cooked, no added fat",6411,Other dark green vegetables,vegetable,"dinner,lunch",110.0,50.6,3.4,5.2,1.8,4.8,0.9,199.1,0.2,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709604,"Kale, frozen, cooked, fat added",6411,Other dark green vegetables,vegetable,"dinner,lunch",110.0,72.6,3.1,5.7,4.1,2.4,1.2,149.6,0.9,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709601,"Kale, frozen, cooked, no added fat",6411,Other dark green vegetables,vegetable,"dinner,lunch",110.0,48.4,3.2,5.8,1.3,2.5,1.2,145.2,0.2,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709599,"Kale, raw",6411,Other dark green vegetables,vegetable,"dinner,lunch",110.0,47.3,3.2,4.9,1.6,4.5,0.9,58.3,0.2,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709934,"Kohlrabi, cooked",6420,Other vegetables and combinations,vegetable,"dinner,lunch",110.0,56.1,1.9,6.9,3.0,4.0,2.9,160.6,0.8,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709788,"Kohlrabi, raw",6420,Other vegetables and combinations,vegetable,"dinner,lunch",110.0,29.7,1.9,6.8,0.1,4.0,2.9,22.0,0.0,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709605,"Lambsquarter, cooked",6411,Other dark green vegetables,vegetable,"dinner,lunch",110.0,59.4,3.4,5.3,3.5,2.2,0.7,163.9,0.8,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709935,Leeks,6414,Onions,vegetable,"dinner,lunch",110.0,96.8,1.7,16.2,3.4,2.1,4.5,166.1,0.8,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709790,"Lettuce, Boston, raw",6410,Lettuce and lettuce salads,vegetable,"dinner,lunch",110.0,19.8,1.0,3.6,0.1,1.0,0.5,27.5,0.0,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709791,"Lettuce, arugula, raw",6410,Lettuce and lettuce salads,vegetable,"dinner,lunch",110.0,27.5,2.8,4.0,0.7,1.8,2.3,29.7,0.1,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709949,"Lettuce, cooked",6410,Lettuce and lettuce salads,vegetable,"dinner,lunch",110.0,53.9,1.2,4.6,3.4,1.6,1.4,185.9,0.9,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709789,"Lettuce, raw",6410,Lettuce and lettuce salads,vegetable,"dinner,lunch",110.0,22.0,1.0,4.1,0.1,1.4,1.2,25.3,0.0,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709823,"Lettuce, salad with assorted vegetables excluding tomatoes and carrots, no dressing",6410,Lettuce and lettuce salads,vegetable,"breakfast,dinner,lunch",110.0,25.3,1.3,4.5,0.2,1.4,1.7,37.4,0.0,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709822,"Lettuce, salad with assorted vegetables including tomatoes and/or carrots, no dressing",6410,Lettuce and lettuce salads,vegetable,"breakfast,dinner,lunch",110.0,26.4,1.2,5.0,0.2,1.6,2.1,42.9,0.0,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709824,"Lettuce, salad with avocado, tomato, and/or carrots, with or without other vegetables, no dressing",6410,Lettuce and lettuce salads,vegetable,"breakfast,dinner,lunch",110.0,59.4,1.4,6.0,3.7,3.0,1.8,36.3,0.5,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709825,"Lettuce, salad with cheese, tomato and/or carrots, with or without other vegetables, no dressing",6410,Lettuce and lettuce salads,vegetable,"breakfast,dinner,lunch",110.0,100.1,5.4,4.6,6.7,1.3,1.8,160.6,3.7,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709827,"Lettuce, salad with egg, cheese, tomato, and/or carrots, with or without other vegetables, no dressing",6410,Lettuce and lettuce salads,vegetable,"breakfast,dinner,lunch",110.0,78.1,4.7,4.1,4.8,1.3,1.8,116.6,2.3,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709826,"Lettuce, salad with egg, tomato, and/or carrots, with or without other vegetables, no dressing",6410,Lettuce and lettuce salads,vegetable,"breakfast,dinner,lunch",110.0,55.0,3.7,4.3,2.5,1.3,1.9,61.6,0.8,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709828,"Lettuce, wilted, with bacon dressing",3104,Vegetable dishes,vegetable,"dinner,lunch",110.0,92.4,3.0,3.8,6.9,1.1,0.7,129.8,2.6,False,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2710008,"Lima beans and corn, cooked, fat added",6418,Other starchy vegetables,vegetable,"dinner,lunch",110.0,123.2,4.6,20.6,3.3,4.1,2.4,170.5,0.8,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2710007,"Lima beans and corn, cooked, no added fat",6418,Other starchy vegetables,vegetable,"dinner,lunch",110.0,101.2,4.7,21.2,0.6,4.2,2.4,166.1,0.1,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709850,"Lima beans, from canned",6418,Other starchy vegetables,vegetable,"dinner,lunch",110.0,134.2,6.4,20.5,3.1,5.6,1.4,410.3,0.8,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709849,"Lima beans, from frozen, fat added",6418,Other starchy vegetables,vegetable,"dinner,lunch",110.0,135.3,6.5,20.6,3.2,5.6,1.4,206.8,0.8,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709848,"Lima beans, from frozen, no added fat",6418,Other starchy vegetables,vegetable,"dinner,lunch",110.0,113.3,6.7,21.2,0.4,5.8,1.5,203.5,0.1,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709936,"Lotus root, cooked",6420,Other vegetables and combinations,vegetable,"dinner,lunch",110.0,95.7,1.7,17.1,2.9,3.3,0.5,181.5,0.8,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709792,"Mixed salad greens, raw",6410,Lettuce and lettuce salads,vegetable,"dinner,lunch",110.0,23.1,1.4,3.8,0.2,1.5,1.1,45.1,0.0,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2705818,"Mozzarella cheese, tomato, and basil, with oil and vinegar dressing",6432,"Coleslaw, non-lettuce salads",vegetable,"breakfast,dinner,lunch",110.0,152.9,7.9,4.2,12.0,0.9,2.6,229.9,4.6,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709943,"Mushroom, Asian, cooked, from dried",6420,Other vegetables and combinations,vegetable,"dinner,lunch",110.0,48.4,2.6,9.0,0.2,4.6,2.2,128.7,0.1,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709938,"Mushrooms, NS as to form, cooked",6420,Other vegetables and combinations,vegetable,"dinner,lunch",110.0,72.6,3.9,5.5,4.0,2.3,2.6,173.8,1.0,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709940,"Mushrooms, canned, cooked",6420,Other vegetables and combinations,vegetable,"dinner,lunch",110.0,51.7,2.0,5.4,3.1,2.5,2.5,463.1,0.8,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709942,"Mushrooms, fresh, cooked with butter or margarine",6420,Other vegetables and combinations,vegetable,"dinner,lunch",110.0,68.2,3.9,5.5,3.5,2.3,2.7,185.9,1.4,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709941,"Mushrooms, fresh, cooked with oil",6420,Other vegetables and combinations,vegetable,"dinner,lunch",110.0,77.0,3.8,5.5,4.5,2.3,2.6,162.8,0.6,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709939,"Mushrooms, fresh, cooked, fat added, NS as to fat type",6420,Other vegetables and combinations,vegetable,"dinner,lunch",110.0,72.6,3.9,5.5,4.0,2.3,2.6,173.8,1.0,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709937,"Mushrooms, fresh, cooked, no added fat",6420,Other vegetables and combinations,vegetable,"dinner,lunch",110.0,42.9,4.0,5.7,0.5,2.4,2.7,167.2,0.1,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709793,"Mushrooms, raw",6420,Other vegetables and combinations,vegetable,"dinner,lunch",110.0,34.1,3.2,4.5,0.4,1.9,2.2,6.6,0.1,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2710052,"Mushrooms, stuffed",3104,Vegetable dishes,vegetable,"dinner,lunch",110.0,316.8,11.8,30.5,16.5,3.3,4.4,701.8,4.5,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709609,"Mustard greens, NS as to form, cooked",6411,Other dark green vegetables,vegetable,"dinner,lunch",110.0,58.3,3.3,5.4,3.5,3.6,1.5,166.1,0.8,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709610,"Mustard greens, fresh, cooked, fat added",6411,Other dark green vegetables,vegetable,"dinner,lunch",110.0,58.3,3.3,5.4,3.5,3.6,1.5,166.1,0.8,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709607,"Mustard greens, fresh, cooked, no added fat",6411,Other dark green vegetables,vegetable,"dinner,lunch",110.0,31.9,3.4,5.5,0.5,3.7,1.6,160.6,0.0,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709611,"Mustard greens, frozen, cooked, fat added",6411,Other dark green vegetables,vegetable,"dinner,lunch",110.0,45.1,2.4,3.3,3.1,3.0,0.4,159.5,0.7,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709608,"Mustard greens, frozen, cooked, no added fat",6411,Other dark green vegetables,vegetable,"dinner,lunch",110.0,20.9,2.5,3.4,0.3,3.1,0.4,155.1,0.0,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709606,"Mustard greens, raw",6411,Other dark green vegetables,vegetable,"dinner,lunch",110.0,29.7,3.1,5.1,0.5,3.5,1.5,22.0,0.0,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709946,"Okra, NS as to form, cooked",6420,Other vegetables and combinations,vegetable,"dinner,lunch",110.0,64.9,2.2,8.5,3.2,3.6,1.7,150.7,0.8,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709947,"Okra, fresh, cooked, fat added",6420,Other vegetables and combinations,vegetable,"dinner,lunch",110.0,64.9,2.2,8.5,3.2,3.6,1.7,150.7,0.8,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709944,"Okra, fresh, cooked, no added fat",6420,Other vegetables and combinations,vegetable,"dinner,lunch",110.0,38.5,2.3,8.8,0.2,3.7,1.7,145.2,0.0,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709948,"Okra, frozen, cooked, fat added",6420,Other vegetables and combinations,vegetable,"dinner,lunch",110.0,56.1,1.7,6.8,3.1,2.2,3.1,136.4,0.8,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709945,"Okra, frozen, cooked, no added fat",6420,Other vegetables and combinations,vegetable,"dinner,lunch",110.0,31.9,1.8,7.0,0.3,2.3,3.1,130.9,0.1,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709951,"Onions, cooked, fat added",6414,Onions,vegetable,"dinner,lunch",110.0,80.3,1.4,11.7,3.4,2.1,5.3,161.7,0.9,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709950,"Onions, cooked, no added fat",6414,Onions,vegetable,"dinner,lunch",110.0,51.7,1.4,12.1,0.1,2.2,5.5,155.1,0.1,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709953,"Onions, green, cooked",6414,Onions,vegetable,"dinner,lunch",110.0,69.3,2.3,9.2,3.5,3.3,2.9,177.1,0.9,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709794,"Onions, green, raw",6414,Onions,vegetable,"dinner,lunch",110.0,35.2,2.0,8.1,0.2,2.9,2.6,17.6,0.0,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709952,"Onions, pearl, cooked",6414,Onions,vegetable,"dinner,lunch",110.0,55.0,0.8,7.1,2.8,1.5,3.1,141.9,0.7,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709795,"Onions, raw",6414,Onions,vegetable,"dinner,lunch",110.0,41.8,0.9,9.3,0.1,1.9,6.4,1.1,0.0,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709631,Palak Paneer,3104,Vegetable dishes,vegetable,"dinner,lunch",110.0,111.1,6.0,4.7,7.7,1.0,2.1,266.2,2.0,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709954,"Palm hearts, cooked",6420,Other vegetables and combinations,vegetable,"dinner,lunch",110.0,147.4,2.9,27.3,3.0,1.6,18.3,148.5,0.8,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709955,"Parsnips, cooked",6420,Other vegetables and combinations,vegetable,"dinner,lunch",110.0,101.2,1.4,18.1,3.1,3.8,5.1,144.1,0.8,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2710056,Pea salad,6432,"Coleslaw, non-lettuce salads",vegetable,"dinner,lunch",110.0,198.0,3.3,11.7,15.4,3.0,5.4,278.3,2.4,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2710057,Pea salad with cheese,6432,"Coleslaw, non-lettuce salads",vegetable,"dinner,lunch",110.0,223.3,5.5,10.8,17.6,2.6,4.9,322.3,4.3,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709690,"Peas and carrots, canned, cooked, fat added",6420,Other vegetables and combinations,vegetable,"dinner,lunch",110.0,74.8,2.7,9.0,3.3,3.4,2.9,284.9,0.8,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709686,"Peas and carrots, canned, cooked, no added fat",6420,Other vegetables and combinations,vegetable,"dinner,lunch",110.0,50.6,2.8,9.3,0.6,3.5,3.0,283.8,0.1,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709687,"Peas and carrots, cooked, NS as to form",6420,Other vegetables and combinations,vegetable,"dinner,lunch",110.0,97.9,3.5,13.7,3.3,4.8,5.8,189.2,0.8,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2709688,"Peas and carrots, fresh, cooked, fat added",6420,Other vegetables and combinations,vegetable,"dinner,lunch",110.0,97.9,3.5,13.7,3.3,4.8,5.8,189.2,0.8,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
